,ID,Name,Latitude,Longitude,District
65,4cb18ccfb4b0a35d7ace52ce,รักษาสัตว์แพทย์สัมพันธ์,13.711677,100.395716,Bang Khae
66,50650e9de4b0425a168af6fa,แผนกสูตินารี โรงพยาบาลเกษมราชฏร์ บางแค,13.710775742992269,100.39911890857616,Bang Khae
67,50f522b7e4b0ff6d32be6952,Surgery & Orthopedic Clinic,13.710673,100.399109,Bang Khae
68,4d60f127ef378cfaec8184a6,สถานีกาชาด 11,13.709961,100.398788,Bang Khae
69,4fbcc15ae4b0090211551274,แผนกเอ็กซเรย์ โรงพยาบาลเกษมราษฎร์ บางแค,13.71058776856588,100.39867758750914,Bang Khae
70,58f729efc365884dfe38ccdf,โรงพยาบาลเกษมราษฎ์บางแค แผนก หูคอจมูก,13.7112,100.39853,Bang Khae
71,4d67c1bba800721ea32d13b8,บุญญเวชคลีนิค,13.70971,100.397045,Bang Khae
72,51c44216498e8a3a57ae9e95,Ward 7 Kasemrad Hospital,13.7103119126645,100.39899823232822,Bang Khae
73,570c93f5498eb3e29406145b,โรงพยาบาลเกษมราษฏร์บางแค แผนกกุมารเวช,13.713105,100.401554,Bang Khae
74,4e4d810788775b38b2176fb9,"ER, kasemrad hospital",13.710084,100.398168,Bang Khae
75,533b7ded498ef9a4063d5e52,NICU-Nursery ชั้น3 โรงพยาบาลเกษมราษฏ์ บางแค,13.710311158244098,100.39867460136665,Bang Khae
76,560fa55d498e55bb4d2e87e7,pediatric 6th floor,13.712550919325196,100.39555354182411,Bang Khae
77,4cd92d182a805481208d9f2c,ศูนย์แพทย์อรุณอัมรินทร์ 2,13.709449916209778,100.39347472357771,Bang Khae
78,4d33eabc2e56236a5a612ab4,โรงพยาบาลสัตว์,13.709125,100.3894852,Bang Khae
79,4de239388877bcb6863eaa6a,528 โรงพยาบาลเกษมราษฎร์,13.710929,100.399495,Bang Khae
80,56775219498ed3ede6930459,แผนกกายภาพบำบัด ชั้น 3 รพ.เกษมรษฎร์ บางแค,13.710201,100.398529,Bang Khae
81,4ed716d202d57802e56eaa2b,Hemodialysis @ Kasemrad Bandkae,13.712381291488585,100.39550966126217,Bang Khae
82,50bf2b0de4b04b6b1641454e,จ่ายยา รพ.เกษมราษฎร์ บางแค,13.71439887092105,100.39462656947623,Bang Khae
83,4db6878a4b226b343db5fe85,OPD เด็กรพ.เกษมราษฎร์บางแค,13.711567,100.402261,Bang Khae
84,4f6aa223e4b01b218e9d2fcd,ร.พ.เกษมราษฐ์ หนองแขม,13.71257352336891,100.39524637833732,Bang Khae
85,50ad9d2ee4b05083be3deac7,คลินิกอายุรกรรม @ รพ.เกษมราษฎร์ บางแค,13.710535463640634,100.39900920288957,Bang Khae
86,521d48d111d2e649318101f1,ชั้น7 ห้อง752,13.711390708905764,100.39883367406757,Bang Khae
87,4db54f4081543d71da54d5d2,Bangkok Health Center,13.710301,100.400491,Bang Khae
88,4c85a3bb2f1c236a06e65643,Intouch medicare clinic,13.863247102474041,100.61416625976562,Bang Khen
89,500771cfe4b06e1d97b60936,สถานพยาบาล ศูนย์รักษาความปลอดภัย,13.857031,100.608587,Bang Khen
90,4f937130e4b04c3ff9dd7a70,โรงบาลเซนทรัลเยนเนอรัล,13.856397060756358,100.61485244607316,Bang Khen
91,4f0f6ee6e4b0bef3b82f594f,Bangkok Hospital @Internal Medicine,13.869219762261295,100.61093778782215,Bang Khen
92,4e39f7ebaeb7ec670287fef2,เมดิทัล คลีนิก,13.863067018409538,100.61714523713616,Bang Khen
93,54d8283f498ec90e34c58c50,ศูนย์พยาบาล ศรภ.,13.855026804517006,100.60912346587232,Bang Khen
94,4d81839246fd6ea810a76102,Thai Eye Center (โรงพยาบาลไทยจักษุ พระราม3),13.690576972308575,100.5088744678768,Bang Kho Laem
95,4da3dc98bf22a1430592d1f8,โรงพยาบาลสัตว์ดีรักษ์,13.691980634109186,100.50218379521777,Bang Kho Laem
96,4e2ea1c262e1fbac61027525,ศูนย์บริการสาธารณสุข 39 (ราษฎร์บูรณะ),13.68094049706425,100.50668871572576,Bang Kho Laem
97,4c3c3f365418897c60800803,Deluxe Animal Hospital,13.692025246621718,100.50212791112811,Bang Kho Laem
98,50aa0b7fe4b0354bafb155ed,เหรียญทองคลินิกเวชกรรม,13.691929,100.514888,Bang Kho Laem
99,4c13521082a3c9b62a4efbf8,คลินิกสัตว์ บ้านสัตวารักษ์,13.688812257360073,100.51221360706872,Bang Kho Laem
100,50a993efe4b05407c35e403d,สาธารณสุขราษฎร์บูรณะ,13.687152862548828,100.50387573242188,Bang Kho Laem
101,518738e8498e26e788a5a402,ซังฮี้คลินิกการแพทย์แผนไทย,13.784438,100.499325,Bang Phlat
102,4f6db34fe4b0463c93eb6f7a,VIP Room 9Floor. |  Vajira Hospital,13.784037978900168,100.49104398953757,Bang Phlat
103,4e3911dc52b11b0b4a9c7afd,Vichaiyut Hospital 1st floor X-RAY room center,13.787444331718614,100.49508533314665,Bang Phlat
104,4f82e75de4b06fa51890fef5,คลินิกรักสัตว์,13.78730464363848,100.49977483348914,Bang Phlat
105,4f82e761e4b00084dcab3ee9,คลินิกรักสัตว์,13.7858304977417,100.50386047363281,Bang Phlat
106,4d68c8d96297721e904ec0b5,CT Vajira Hospital,13.784763,100.495627,Bang Phlat
107,529335ab498e66f4af11acb4,คลินิคหมอสุวัฒน์,13.784213,100.487719,Bang Phlat
108,4e5eeb2962e1624313ddce2d,โรงพยาบาลพระมงกุฏ ห้องตรวจโรคอายุรกรรม ชั้น3,13.7794987,100.4871861,Bang Phlat
109,4d562e50143ca093de78b8fc,ชั้น 10 ตึกเฉลิมพระเกียรติ โรงพยาบาลศิริราช,13.784634015718224,100.49459662856607,Bang Phlat
110,4e832373722e93408aacadae,โรงพยาบาลเจริญกรุงฯ,13.787943268099603,100.4963427985148,Bang Phlat
111,513877e4e4b021e3dc719659,ตึกนิรมัย โรงพยาบาลวชิระ,13.784348445806305,100.49474488698299,Bang Phlat
112,4c4ba18b712ac92861c9266d,คลินิครักสัตว์,13.788827434714374,100.5013318117979,Bang Phlat
113,4b52b3f8f964a520578627e3,The Bangkok Christian Hospital (โรงพยาบาลกรุงเทพคริสเตียน),13.728620815097557,100.53118819403821,Bang Rak
114,4d36688ccf67a14340f4b228,Moh Bradley Building (ตึกหมอบรัดเลย์),13.728387529207437,100.53116882312183,Bang Rak
115,4b486ed1f964a5203a4d26e3,King Chulalongkorn Memorial Hospital (โรงพยาบาลจุฬาลงกรณ์),13.73062682497132,100.53637106997529,Bang Rak
116,5c908d04aa6c95002c847bf4,แผนกออร์โธปิดิกส์ โรงพยาบาลกรุงเทพคริสเตียน,13.728324,100.53121,Bang Rak
117,4b56a1dcf964a520351728e3,Saint Louis Hospital (โรงพยาบาลเซนต์หลุยส์),13.719299986734509,100.52514842832655,Bang Rak
118,52c8e579498e5d889502b8ac,อาคารหมอเวลส์ ชั้น7 โรงพยาบาลกรุงเทพคริสเตียน,13.729197776389263,100.53037779979987,Bang Rak
119,56063fc0498e96c1a1d1b507,โรงพยาบาลเซนต์หลุยส์,13.719425350048246,100.52294031688585,Bang Rak
120,4e56096b1838c793c0723238,OPD ภปร. ชั้น 3 รพ.จุฬาลงกรณ์,13.730216230042949,100.53647544753332,Bang Rak
121,4fac8444e4b0d8a3db64b0fb,ตึก ภปร. ชั้น 4 เจาะเลือด,13.730239340769641,100.53653783872754,Bang Rak
122,4f03fecca69d5515ac79fbfc,ห้องบริจาคพลาสม่าและเกล็ดโลหิต,13.733645357995472,100.53248171715907,Bang Rak
123,4c18b30550389c74268bb3cf,Moh Welles Building (ตึกหมอแวลล์),13.72902000499108,100.53097591617171,Bang Rak
124,4ce1c79e7e2e236ace3c921b,แผนกเอกซเรย์ โรงพยาบาลมเหสักข์,13.727797,100.519571,Bang Rak
125,559c8e35498ee31a0820cc36,แผนกเบาหวาน,13.728343,100.531076,Bang Rak
126,5dc47fe327946d0008bb8c19,ห้อง 708 อาคารหมอแวลส์ โรงพยาบาลกรุงเทพคริสเตียน,13.729588,100.530633,Bang Rak
127,5024c58be4b0bb3db3bafee4,Cardiometabolic Centre,13.724855609918885,100.5350526268279,Bang Rak
128,4fb74883e4b0b4f099562dc0,โรงพยาบาลจุฬาลงกรณ์ ตึกจงกลนีฯ,13.731076367038899,100.53478894047078,Bang Rak
129,4df2c32188772e1f8151a4f0,อาคารภปร. โรงพยาบาลจุฬาลงกรณ์ สภากาชาดไทย,13.729783872029286,100.53624471835329,Bang Rak
130,4f5ac4f2e4b05cd768c19243,แผนกเด็ก โรงพยาบาลบีเอ็นเอช,13.724502892473756,100.53477222708865,Bang Rak
131,5e45fe3dfdc6610008ef7c53,ห้องผ่าตัดศัลยกรรม ตึก ส.ก.7 | Operation Room (Or) Sk 7,13.731535,100.536529,Bang Rak
132,4dc7671045dd264552a1425d,Well Child Care Center@St.Louise hospital,13.718413723636584,100.52508800665912,Bang Rak
133,4e06efa5483b98d4170d9241,Rehabilitation And Physical Medicine,13.725114097268333,100.53453252562372,Bang Rak
134,4d80aaa61013236a85f78b35,Surgery/Orthopedic Center (ศัลยกรรม/ศูนย์กระดูกไขข้อและกล้ามเนื้อ),13.718649605828201,100.52519757521368,Bang Rak
135,4c79cd5a81bca09374dafe14,ศูนย์บริการสาธารณสุข 23 สี่พระยา,13.730845878716611,100.52029877664337,Bang Rak
136,4bff6a11369476b09dd38d1f,แผนกกระดูกและกล้ามเนื้อ โรงพยาบาลเซนต์หลุยส์,13.718551669222126,100.52520450492794,Bang Rak
137,51c42f4d498ebaa347be34b6,Digestive Care Center,13.72459456719152,100.53504713335441,Bang Rak
138,4e4a233c45dd81ecad892c42,แผนกศัลยกรรมกระดูกและข้อ,13.73019,100.536369,Bang Rak
139,55ac544c498ec4f8aceb5d5b,Orthopedic Clinic & Neurosurgery Clinic (คลินิกศัลยกรรมกระดูกและศัลยกรรมระบบประสาท),13.728392,100.530967,Bang Rak
140,4f9751a8e4b09ec46b8f59dc,โรงพยาบาลจุฬาลงกรณ์ อาคารภปร. ชั้น 2 แผนกผิวหนัง,13.730214036974381,100.53640952485128,Bang Rak
141,4f25f0c2e4b0b2f9910044d4,ห้องประชุมชั้น11 อาคารจิตเพียรธรรม รพ. เซ็นหลุยส์,13.718488516588721,100.52474744891452,Bang Rak
142,4f0e4ef6e4b0b3060768ba62,ตึก ภ.ป.ร. ( ชั้น ๑ ),13.731255752587705,100.53549210577306,Bang Rak
143,4fe7d615e4b02db7aeab87ae,"Pediatrics OPD, King Chulalongkorn Hospital",13.729086725488893,100.53752472326165,Bang Rak
144,509f1413e4b05e06b54e2d19,ตึก ภปร.ชั้น13 แผนกสูตินรีเวช รพ.จุฬาฯ,13.729771603937781,100.53626119898978,Bang Rak
145,509d339ae4b0a0263e182a04,ตึกอาทรล่าง,13.731642576686008,100.53520644421938,Bang Rak
146,4ce487c5d678a1cd48a0aa0c,ภาควิชาวิสัญญีวิทยา สิรินธร,13.731293602764236,100.53519101574709,Bang Rak
147,506d84dce4b0f68b611098a9,อาคารอาทร รพ.จุฬา,13.731040954589844,100.5344467163086,Bang Rak
148,4b13cd33f964a520489923e3,BNH Hospital (โรงพยาบาล บีเอ็นเอช),13.724776601175895,100.53458171964343,Bang Rak
149,4e7d0476b8f7ca135d90ffbb,"@ Bladley 10,BCH!",13.727908638429025,100.53050414334506,Bang Rak
150,51d98eac498e4407668e8846,Ward 6 @BCH,13.72779,100.529735,Bang Rak
151,4e3ba9e31495bf24a5c2899f,คลีนิคเด็ก BCH,13.727575,100.531636,Bang Rak
152,4d25959fbcc1224b9e08921b,Vongvanij Building (อาคาร ล้วน-เพิ่มพูล ว่องวานิช),13.731997247474457,100.535172782863,Bang Rak
153,4bf352ff6a31d13af196942e,Mahesak Hospital (โรงพยาบาลมเหสักข์),13.725361215531976,100.51947097600826,Bang Rak
154,500df5c1e4b05ed56b2e8ead,ห้องกินข้าว OR BNH,13.725132,100.534501,Bang Rak
155,51a7002e498e21bd449d43f9,OPD2,13.725369,100.51954,Bang Rak
156,4e27f8a2b0fba988bb66c1a2,ตึก เจริญสมศรี. ห้อง404 โรงพยาบาลจุฬาฯ,13.732279,100.535811,Bang Rak
157,4d464bd4befe236a867f07e3,Posayanont Building,13.732245,100.535584,Bang Rak
158,4d4e6a288af6721e003d1088,OPD กุมารฯ ภปร.1,13.731391,100.536828,Bang Rak
159,4d4fde3abd6ff04df3e1e10c,NS-ICU1,13.731447,100.537326,Bang Rak
160,4d2b4fe26e27a1439ba23624,"BNH, delivery Suit",13.728122,100.533093,Bang Rak
161,4eca0e9f722e1437995a1997,5th floor Ledsin Hospital,13.720588,100.519804,Bang Rak
162,4d2eaafc73e5a0935fbf53cf,Chula Heart Center,13.731039,100.536649,Bang Rak
163,5bf8cb88acc5f5002cda152b,The Move Club Physical Therapy Clinic Ratchada,13.830967,100.530655,Bang Sue
164,4c89eec01eafb1f750cf7535,ศูนย์บริการสาธารณสุข วงศ์สว่าง,13.827053112635694,100.5264887010035,Bang Sue
165,51357561e4b04ec6332cb83b,รพ.เกษมราษฏร์ ประชาชื่น,13.830310486658888,100.53124572853076,Bang Sue
166,4eb60736d3e3644ca6807bb6,การเงินผู้ป่วยนอก 1 โรงพยาบาลเกษมราษฎร์ ประชาชื่น,13.82772388861705,100.52806519434361,Bang Sue
167,4e53174318381367472af6e0,โรงพยาบาลเกษมราษฎร์ ภูติ-นรีเวช,13.834167083953789,100.52202852518788,Bang Sue
168,4d05b538e350b60c4cec8942,OPD ENT,13.828275,100.528403,Bang Sue
169,4f0bdb30e4b0dfc4349c79b1,ศูนย์จิตเวช โรงพยาบาลยันฮี,13.821610813947514,100.52294031688585,Bang Sue
170,4fc6c081e4b0420e6f89096b,ตึกพระเทพฯ @ รพ.รามาธิบดี,13.825764488497702,100.53162476327357,Bang Sue
171,4ed322978231b9ef8bd2945c,Thai Traditional Massage @ Kasemrad Hospital,13.834594598450296,100.53427255688227,Bang Sue
172,4ee181a961aff90fe3b622f8,ศูนย์ตรวจสุขภาพ โรงพยาบาลพญาไท 1,13.821245918095668,100.53231142440367,Bang Sue
173,4dfaf4aaae60c9cdd3884a92,Srivichai 1 Hospital (โรงพยาบาลศรีวิชัย 1),13.756021192354416,100.46993043229804,Bangkok Noi
174,5c5941ac67e5f2002c27b8bc,Bangkok Orthopedic Hospital (สามแยกไฟฉาย โพลีคลินิก),13.755833,100.469578,Bangkok Noi
175,4d2d3e83ae3a8cfa58dbc370,"ห้อง 200 ตึก OPD, รพ.ศิริราช",13.755876387342102,100.4769006947489,Bangkok Noi
176,5124b7c2e4b0d9d85244a041,โรงพยาบาลสมเด็จเจ้าพระยา,13.754266157625382,100.47783948687398,Bangkok Noi
177,4bc1ef5ef8219c74c9f3b310,Sriwichai Hospital,13.759501079937628,100.4699177021349,Bangkok Noi
178,51989b8e498e7f6d3c98cdbd,แผนกทันตกรรม,13.755933219032082,100.46931385210438,Bangkok Noi
179,568e2e18498edab9f9e905e0,หน่วยตรวจผู้ป่วยพิเศษศูนย์โรคหัวใจฯ ชั้น 4,13.759362,100.469172,Bangkok Noi
180,4e61fd248877954de7fdc50c,บ่้านสวนสหคลินิค,13.745812,100.470242,Bangkok Noi
181,4d2e6fbc940137044d02e6da,ห้องอายุรศาสตร์ (Internal Medicine) ชั้น 2 ตึก OPD,13.75651,100.476415,Bangkok Noi
182,509f333ae4b0bbf776cc5436,Cardiopulmonary Rehabilitation Unit,13.750125,100.478858,Bangkok Noi
183,56e7c40a498edadf1be66a02,สุพรีม สมาร์ท ไลฟ์,13.75971007951899,100.47809751915014,Bangkok Noi
184,5332113e498e7069fe2dd0f2,Operating Room (ห้องผ่าตัด),13.750125944722225,100.47675246529627,Bangkok Noi
185,4d2d2cf9762fa14312f07664,"ห้องตรวจ 207-208 ชั้น 2 ตึก OPD, รพ.ศิริราช",13.756336,100.477395,Bangkok Noi
186,4f5ea92be4b080c365dbb27b,ศูนย์หัวใจ โรงพยาบาลธนบุรี 2,13.75114388173055,100.47747714490927,Bangkok Noi
187,4f92502be4b0082564ee7a94,ศูนย์ตรวจสุขภาพ โรงพยาบาลยันฮี,13.750077378229163,100.46701376907392,Bangkok Noi
188,4c46d8f396abd13a1fd26e01,แผนกหู คอ จมูก รพ.พญาไท,13.754944298440952,100.47712578437817,Bangkok Noi
189,528ac644498e8c12b96ece2d,ตึกผู้ป่วยนอก ชั้น3 หน่วยฝากครรภ์,13.754878997802734,100.47868347167969,Bangkok Noi
190,4b9d10d4f964a520938c36e3,โรงพยาบาลสัตว์ตลิ่งชัน,13.753464,100.476773,Bangkok Noi
191,4ef544f861af302a989918ce,ราชพถกษ์ไตเทียม,13.751426147032294,100.46720040849286,Bangkok Noi
192,4ff7e555e4b0734a7aeebc08,Cashier and Pharmacy Dispensary,13.75199333105127,100.47641208746457,Bangkok Noi
193,51878eb8498e4044a9936b4b,รพ.ศรีวิชัย,13.755319595336914,100.47632598876953,Bangkok Noi
194,4caf173d1463a143e27f91a9,Dr.Pet Animal Hospital (โรงพยาบาลสัตว์ด๊อกเตอร์เพ็ท),13.762322860395892,100.4730610049066,Bangkok Noi
195,4d8166370d5b8cfa6d0c3f28,แผนกทันตกรรม โรงพยาบาลตากสิน,13.729638,100.469334,Bangkok Yai
196,4e830d86b634192147f5bc9b,ศัลยศาสตร์ ศิริราช หมอธรรมวัฒน์  ปรคนธรรพ์,13.729405403137207,100.47346496582031,Bangkok Yai
197,4e1262e0d22d759bae6b22a7,Department Of Obstetric and Gynecology,13.730089,100.470572,Bangkok Yai
198,4f1a56d5e4b0f67a959cff70,banjaikuah,13.728090261217016,100.47165242083072,Bangkok Yai
199,50264fd6e4b0dfdf250c5acd,ร.พ บางไผ่,13.723461667321953,100.46551517818112,Bangkok Yai
200,4f93de41e4b0f08d406c607c,ตลาดพลูคลินิก,13.720585,100.476208,Bangkok Yai
201,52025422498e53fc148009be,Ansh's Room,13.72326,100.466199,Bangkok Yai
202,4d69ff901b63a1cd1e60472d,รพ.เยาวรักษ์,13.720020564477954,100.47453454224625,Bangkok Yai
203,50bb652de4b0cbe6431e6fa7,ห้อง 1142,13.724225,100.465539,Bangkok Yai
204,518db8ed498e15ff87790bcf,5 เจดีย์คลินิก,13.721211,100.478232,Bangkok Yai
205,4fa615b6e4b0217538926b14,ห้องพิธีศพ โรงพยาบาลธนบุรี,13.733202934265137,100.47708892822266,Bangkok Yai
206,50c6f616e4b072dfb83bdfa9,ห้องทำแผล โรงพยาบาลบางไผ่,13.724865,100.464964,Bangkok Yai
207,504a2309e4b0fae9a738e5ae,Ward15/1558,13.726707458496094,100.46843719482422,Bangkok Yai
208,4b563be4f964a520a40628e3,Bang Phai Hospital (โรงพยาบาลบางไผ่),13.724630968937207,100.46497562451331,Bangkok Yai
209,56738cbd498e8b94baa6d4e4,Vibharam Nawamin Hospital (โรงพยาบาลวิภาราม-นวมินทร์),13.799206,100.64751,Bueng Kum
210,4f7bb61ee4b041ee7a0bd21f,โรงพยาบาลเวชธานี|แผนกเวชศาสตร์ฟื้นฟู,13.807702665429815,100.64584016371298,Bueng Kum
211,4ecefc890e01f1a87e28732a,+Bumrungrad International Hospital+,13.813582711380072,100.64658817624998,Bueng Kum
212,4ebde1976da15b4dde25a8ad,โรงพยาบาลลาดพร้าว ศัลยกรรมกระดูกและข้อ,13.795495537769085,100.65231947222118,Bueng Kum
213,4f016baca69d45461f0723f4,ENT @ Samitivej Hospital,13.813735449266604,100.64667067800168,Bueng Kum
